sample_id,similarity_threshold,fight_threshold,hawk_dove_C,police_density,n_steps,mean_fighting,std_fighting,peak_fighting,min_fighting,fighting_range,cv_fighting,max_step_jump,mean_abs_step_jump,early_mean_fighting,late_mean_fighting,absolute_drift,relative_drift,fraction_zero_fighting,mean_fighting_fraction,mean_happy_fraction,mean_entropy,mean_arrests,instability_score,unstable_flag
245,0.2872560381423682,-0.004146013408899252,2.111270779557526,0.08602023137733339,100,365.81,27.09084531719156,428.0,294.0,134.0,0.07405714801998732,55.0,18.838383838383837,377.62,354.0,23.620000000000005,0.06456903857193626,0.0,0.28578906249999997,0.9250468750000002,0.37978976058959957,86.82,0.32041376909899283,False
246,0.1452250222209841,0.38170500099658977,10.491274956334381,0.1360912821814418,100,7.94,3.918724282212261,19.0,0.0,19.0,0.4935421010342898,14.0,4.111111111111111,8.02,7.86,0.15999999999999925,0.02015113350125935,0.01,0.006203125,0.9972890625,0.5887518268585203,0.09,0.9272162333333092,False
247,0.7889237000606955,0.38170500099658977,10.491274956334381,0.1360912821814418,100,4.3,2.551470164434615,11.0,0.0,11.0,0.5933651545196779,10.0,2.5656565656565657,4.46,4.14,0.3200000000000003,0.07441860465116286,0.06,0.003359375,0.011390625000000001,0.6499136314392089,1.54,1.3190867014450043,True
248,0.1452250222209841,0.34179009273648264,10.491274956334381,0.1360912821814418,100,10.36,4.96290237663406,24.0,1.0,23.0,0.4790446309492336,18.0,5.747474747474747,10.74,9.98,0.7599999999999998,0.07335907335907334,0.0,0.008093749999999999,0.9967187500000001,0.5848960395812989,0.36,1.069966068231195,True
249,0.1452250222209841,0.38170500099658977,13.816805822122841,0.1360912821814418,100,8.18,4.245892132402801,21.0,0.0,21.0,0.519057717897653,17.0,4.161616161616162,8.08,8.28,0.1999999999999993,0.024449877750611162,0.01,0.006390625,0.9968984375000001,0.5747885063171386,0.18,0.9819474738661309,False
250,0.1452250222209841,0.38170500099658977,10.491274956334381,0.010576262250542642,100,177.45,10.825317547305485,207.0,146.0,61.0,0.061004888967627416,36.0,9.616161616161616,179.78,175.12,4.659999999999997,0.026260918568610857,0.0,0.13863281249999998,0.9966171875,0.5887508125305176,0.24,0.0003947422464895271,False
251,0.7889237000606955,0.34179009273648264,13.816805822122841,0.010576262250542642,100,133.5,16.866831356244717,176.0,88.0,88.0,0.12634330603928626,49.0,13.242424242424242,141.18,125.82,15.360000000000014,0.115056179775281,0.0,0.10429687500000001,0.009382812499999999,0.6514675445556639,4.43,0.4669797884266482,False
252,0.4366642259992659,-0.23061477392911908,2.8644891895353792,0.0740283485688269,100,465.43,28.136899260579515,550.0,397.0,153.0,0.060453557485721836,53.0,18.535353535353536,481.28,449.58,31.69999999999999,0.06810906043873405,0.0,0.3636171875,0.8315859375,0.338088558959961,108.36,0.27296971957135496,False
253,0.4819551871623844,-0.23061477392911908,2.8644891895353792,0.0740283485688269,100,465.43,28.136899260579515,550.0,397.0,153.0,0.060453557485721836,53.0,18.535353535353536,481.28,449.58,31.69999999999999,0.06810906043873405,0.0,0.3636171875,0.8315859375,0.338088558959961,108.36,0.27296971957135496,False
254,0.4366642259992659,0.19536471143364909,2.8644891895353792,0.0740283485688269,100,107.51,15.204930121509932,147.0,69.0,78.0,0.1414280543345729,74.0,17.333333333333332,105.02,110.0,4.980000000000004,0.046321272439773076,0.0,0.0839921875,0.9337187500000002,0.26625171337127684,14.13,0.5479965309722449,False
255,0.4366642259992659,-0.23061477392911908,7.085041224118322,0.0740283485688269,100,572.21,21.89579640022258,628.0,531.0,97.0,0.03826531588092235,60.0,15.595959595959595,564.58,579.84,15.259999999999991,0.026668530784152655,0.0,0.4470390625,0.8141328125,0.3899682098388672,112.32,0.08885241149579008,False
256,0.4366642259992659,-0.23061477392911908,2.8644891895353792,0.06100730035454034,100,474.58,29.13526385670808,537.0,410.0,127.0,0.06139168076342889,88.0,17.565656565656564,492.54,456.62,35.920000000000016,0.07568797673732568,0.0,0.37076562499999993,0.8579765624999999,0.319169458770752,89.79,0.6453253959417671,False
257,0.4819551871623844,0.19536471143364909,7.085041224118322,0.06100730035454034,100,137.26,18.85821836759772,183.0,100.0,83.0,0.13739048788866182,51.0,16.77777777777778,144.34,130.18,14.159999999999997,0.1031618825586478,0.0,0.10723437499999999,0.9280078125,0.30410693492889407,14.48,0.4887745825714204,False
258,0.8624084326904268,0.13762494027614597,15.944270215556024,0.09878018734976649,100,160.48,22.162346446168556,223.0,119.0,104.0,0.13810036419596558,84.0,26.09090909090909,161.2,159.76,1.4399999999999977,0.008973080757726806,0.0,0.12537500000000001,0.0093671875,0.6522639179229737,48.71,0.902574893493037,False
259,0.1426458195783198,0.13762494027614597,15.944270215556024,0.09878018734976649,100,137.17,16.253648821110907,177.0,97.0,80.0,0.11849273763294385,80.0,19.97979797979798,139.36,134.98,4.380000000000024,0.031931180287234996,0.0,0.1071640625,0.9951015625,0.6359860469818115,7.62,0.6099271045365189,False
260,0.8624084326904268,-0.2579171665012836,15.944270215556024,0.09878018734976649,100,803.58,17.568824661883333,843.0,754.0,89.0,0.021863193038506847,74.0,18.737373737373737,802.82,804.34,1.5199999999999818,0.001891535379178155,0.0,0.6277968749999999,0.0089609375,0.6548691169738768,156.13,0.3542682226270783,False
261,0.8624084326904268,0.13762494027614597,18.735137546062468,0.09878018734976649,100,135.5,14.832059870429326,176.0,98.0,78.0,0.10946169646073303,56.0,17.474747474747474,135.52,135.48,0.040000000000020464,0.0002952029520296713,0.0,0.10585937500000002,0.010093749999999999,0.6531464385986329,41.98,0.2147885480679369,False
262,0.8624084326904268,0.13762494027614597,15.944270215556024,0.12773800263181329,100,98.88,15.699222910704849,147.0,66.0,81.0,0.15877045823932898,51.0,15.808080808080808,100.34,97.42,2.9200000000000017,0.029530744336569596,0.0,0.07725,0.0111953125,0.6517810455322267,37.43,0.2272271962340861,False
263,0.1426458195783198,-0.2579171665012836,18.735137546062468,0.12773800263181329,100,112.14,16.37010690252205,151.0,69.0,82.0,0.1459791947790445,36.0,9.595959595959595,113.14,111.14,2.0,0.017834849295523453,0.0,0.087609375,0.9941249999999999,0.6782793769836428,41.45,0.1816904980783581,False
264,0.7065740193706006,-0.3301886513829231,13.595657134801147,0.08117988165467976,100,961.91,14.867477930032384,1010.0,914.0,96.0,0.015456204769710664,48.0,13.757575757575758,967.62,956.2,11.419999999999959,0.011872212577060181,0.0,0.7514921875,0.09602343749999999,0.644472045135498,128.71,0.0,False
265,0.20845794216729702,-0.3301886513829231,13.595657134801147,0.08117988165467976,100,896.45,14.120463873400196,927.0,860.0,67.0,0.0157515353599199,39.0,12.848484848484848,893.62,899.28,5.659999999999968,0.0063137932957777546,0.0,0.7003515625000002,0.965859375,0.6485294075012209,124.49,0.0,False
266,0.7065740193706006,-0.13697409406304356,13.595657134801147,0.08117988165467976,100,863.39,16.512355979689875,903.0,821.0,82.0,0.019125025746985574,55.0,17.414141414141415,860.0,866.78,6.779999999999973,0.007852766420736831,0.0,0.6745234375,0.0803125,0.6473344333648683,128.16,0.09829385986508446,False
267,0.7065740193706006,-0.3301886513829231,9.331134643685072,0.08117988165467976,100,1128.07,15.897329964494036,1162.0,1082.0,80.0,0.01409250309333112,43.0,13.323232323232324,1127.32,1128.82,1.5,0.0013297047169058657,0.0,0.8813046874999999,0.1039375,0.639097035598755,128.95,0.0,False
